scene_id,image_id,image_path,component_instance_mask_path,defect_semantic_mask_path,component_yolo_path,defect_yolo_path,domain,split,task_type,training_use,evaluation_eligible,classification_eligible,lighting_profile,background_asset_id,scene_seed,attempt,instance_count,distinct_class_count,component_status_labels,source_parent_ids,composition_family_id,width,height,image_sha256,component_mask_sha256,defect_mask_sha256,component_yolo_sha256,defect_yolo_sha256,background_mean_luma,background_std_luma,background_p99_luma,component_mean_luma,component_background_luma_delta,component_background_luma_ratio,component_light_spill_p99,component_light_spill_max,background_luma_reference,config_sha256,generator_version,qc_gate_version,qc_status,human_verified,background_params_json,sensor_params_json,shadow_params_json
syn-v4-conv-0010,11,synthetic/v4_conveyor/images/train/syn-v4-conv-0010.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0010.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0010.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0010.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0010.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1808634150,0,5,5,surface_spot|lead_breakage|normal_proxy|discoloration|scratch,syn-v2-700-surface_spot-0047|syn-v2-700-lead_breakage-0008|syn-v2-700-contamination-0035|syn-v2-700-discoloration-0047|syn-v2-700-scratch-0096,syn-v4-conv-0010,1280,720,9d6ee78338ec72514bc29cd60e170a74cdd39b8e2f23a9aaec22949fc428b66a,dfbab11f3c637034de033d29748a9a6b8c80fc0d8ec3c196646dd6ea0a401f49,354b35b9cd0df14d5cab1dcf4b0ea5889156c84139d64eda1f620e2bf4cb2a5f,6d83d5788b96d97beaf9cc9185a992404d0cc1768e002a414c677d56d9ea1c67,7c87abea249236004649924a408ecee682ecc33d3c7e45432cc7183b97fea2ac,31.612202,3.105668,40.573601,138.413315,106.801113,4.378478,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.91900772,""contrast"":0.97438702,""crop_x"":0,""crop_y"":478,""noise_seed"":4195226059,""noise_sigma"":1.02120853,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.2561893964280141,""jpeg_quality"":96,""noise_seed"":740629919,""noise_sigma"":0.7754587500672205}","{""blur_radius_px"":8.731867913046592,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":9,""opacity"":0.2883644},{""instance_index"":2,""offset_x_px"":1,""offset_y_px"":8,""opacity"":0.27020787},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":10,""opacity"":0.26025739},{""instance_index"":4,""offset_x_px"":1,""offset_y_px"":10,""opacity"":0.27209625},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":5,""opacity"":0.30324734}]}"
syn-v4-conv-0011,12,synthetic/v4_conveyor/images/train/syn-v4-conv-0011.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0011.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0011.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0011.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0011.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3797536697,0,5,5,lead_breakage|body_chip|scratch|discoloration|normal_proxy,syn-v2-700-lead_breakage-0012|syn-v2-700-body_chip-0063|syn-v2-700-scratch-0057|syn-v2-700-discoloration-0061|syn-v2-700-surface_spot-0071,syn-v4-conv-0011,1280,720,1d8d428c01ae5999cf32fa472bdaa2710c8ac5fc2488cf452ff2c497161663c0,4d402c5c190620c231866a75bfaab60db0a2c2067ee23db260bfa708ac22fa4f,07c1531f5f3f5ac927cb59eb641e1dcafead4717b02350c3d789faa77c08302c,08af1c49ed9d7a7badcf25d78e334ed89ae79586ed2d03d4fdd0cc9f8b7c9a13,0cf37bc0aa0f0e1a479290aeb3b39817e89e7a4b0cb8761c3c52d1df1d9ddde0,29.660419,3.868969,40.000000,149.976608,120.316189,5.056456,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.82662988,""contrast"":1.03763813,""crop_x"":0,""crop_y"":29,""noise_seed"":3945541799,""noise_sigma"":0.14954375,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.0848441235497007,""jpeg_quality"":95,""noise_seed"":884092597,""noise_sigma"":0.37918938238306904}","{""blur_radius_px"":8.408717145215311,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.26119984},{""instance_index"":2,""offset_x_px"":1,""offset_y_px"":7,""opacity"":0.19366126},{""instance_index"":3,""offset_x_px"":2,""offset_y_px"":6,""opacity"":0.23780996},{""instance_index"":4,""offset_x_px"":3,""offset_y_px"":7,""opacity"":0.28444902},{""instance_index"":5,""offset_x_px"":0,""offset_y_px"":7,""opacity"":0.2099124}]}"
syn-v4-conv-0012,13,synthetic/v4_conveyor/images/train/syn-v4-conv-0012.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0012.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0012.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0012.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0012.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,2249037915,0,5,5,normal_proxy|body_crack|body_chip|scratch|lead_breakage,syn-v2-700-body_chip-0060|syn-v2-700-body_crack-0027|syn-v2-700-body_chip-0088|syn-v2-700-scratch-0079|syn-v2-700-lead_breakage-0068,syn-v4-conv-0012,1280,720,28577693782f9a2fb4aafdefd1f52b5ecd23d19ab1971ce387882e5050c0dfd9,50cb9582c2a5a786782c3942f09c8057ef9948101d82b13e0c7c221353a67677,207ccd6872480478cf8aa4dd578dc0995702ae6149c706af3f4985e586984b3d,a5db5d5280681e54e56bac35f86cc6021ee192e2f336a63c3e13ad90b0467c5f,b262559d82001ddb62cd54503fe05bdc4bca803d6d93eb81e9fdf961fcec05b8,30.301804,4.058178,41.144398,142.113144,111.811340,4.689924,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.86220238,""contrast"":1.04673722,""crop_x"":0,""crop_y"":107,""noise_seed"":1377828377,""noise_sigma"":0.71549277,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.29119606321408387,""jpeg_quality"":94,""noise_seed"":3612559654,""noise_sigma"":0.33699417981878693}","{""blur_radius_px"":8.429155719213458,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":10,""opacity"":0.25789623},{""instance_index"":2,""offset_x_px"":4,""offset_y_px"":8,""opacity"":0.20141474},{""instance_index"":3,""offset_x_px"":2,""offset_y_px"":10,""opacity"":0.24003552},{""instance_index"":4,""offset_x_px"":5,""offset_y_px"":6,""opacity"":0.29217212},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":5,""opacity"":0.22755267}]}"
syn-v4-conv-0013,14,synthetic/v4_conveyor/images/train/syn-v4-conv-0013.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0013.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0013.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0013.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0013.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3306637922,0,5,5,contamination|normal_proxy|body_chip|body_crack|surface_spot,syn-v2-700-contamination-0088|syn-v2-700-lead_breakage-0020|syn-v2-700-body_chip-0058|syn-v2-700-body_crack-0036|syn-v2-700-surface_spot-0090,syn-v4-conv-0013,1280,720,7b2fad57671b5887c50798cf0b65de1d5c613407fc327a07d2745ab36b596a92,5d38470572dc3d7687f400fe93e193258b63b9fe4ec9dc444b06afa78b3542f2,43a0b0e127bf0aa2c969ddc8b3ae43bde5543b5bea8b58ef2ef4090539340a45,5a7731bf61b2c87b1fb2db01976bd3d3d0d6dda46e6d5b6fa6aac766a805a369,c5c432fe40f1050ae22c70d3f9aaeba6e2cabec76912368be6eb197fd2a695b7,26.988333,2.869708,35.144402,141.641632,114.653299,5.248254,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.77135781,""contrast"":0.94232332,""crop_x"":0,""crop_y"":524,""noise_seed"":3780392105,""noise_sigma"":0.98949061,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.013201300330910715,""jpeg_quality"":92,""noise_seed"":727138915,""noise_sigma"":0.3363310534187372}","{""blur_radius_px"":5.962562545734272,""instances"":[{""instance_index"":1,""offset_x_px"":-1,""offset_y_px"":10,""opacity"":0.22746241},{""instance_index"":2,""offset_x_px"":3,""offset_y_px"":6,""opacity"":0.29614506},{""instance_index"":3,""offset_x_px"":-1,""offset_y_px"":7,""opacity"":0.31431028},{""instance_index"":4,""offset_x_px"":0,""offset_y_px"":8,""opacity"":0.20951175},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":8,""opacity"":0.30672277}]}"
syn-v4-conv-0014,15,synthetic/v4_conveyor/images/train/syn-v4-conv-0014.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0014.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0014.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0014.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0014.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1392858975,0,5,5,body_chip|contamination|scratch|lead_breakage|discoloration,syn-v2-700-body_chip-0088|syn-v2-700-contamination-0045|syn-v2-700-scratch-0090|syn-v2-700-lead_breakage-0085|syn-v2-700-discoloration-0058,syn-v4-conv-0014,1280,720,eb1578f94d37b5fbf244b065f7d824724cd409965ed6919f111448b2fde5c43a,69073d7f2f468e1d6f344369cd712e458a2f79d74dd62efc0047fb730a17317a,f72d23abf6f280dd9abb531e00123b2d9d73cbdbfd368d5f7c1fceab995b47c2,be8dbfa8b39457d119b38974f474cbc5a90bc6a3cdf4e94cf74110943649939a,91092fa65a098e22f0c92cd00239d0780862636fd2c298f722865382ecf6ac1f,31.721539,3.405811,41.144398,142.597000,110.875462,4.495274,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.89329985,""contrast"":0.96952362,""crop_x"":0,""crop_y"":546,""noise_seed"":55619625,""noise_sigma"":0.99095198,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.24262040750012084,""jpeg_quality"":94,""noise_seed"":2313658442,""noise_sigma"":0.8684586438896502}","{""blur_radius_px"":5.281403328745732,""instances"":[{""instance_index"":1,""offset_x_px"":-2,""offset_y_px"":7,""opacity"":0.25252144},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":7,""opacity"":0.23525304},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":6,""opacity"":0.31584026},{""instance_index"":4,""offset_x_px"":4,""offset_y_px"":9,""opacity"":0.19024381},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":10,""opacity"":0.28470209}]}"
syn-v4-conv-0015,16,synthetic/v4_conveyor/images/train/syn-v4-conv-0015.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0015.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0015.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0015.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0015.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3822082966,0,5,5,lead_breakage|contamination|body_chip|scratch|body_crack,syn-v2-700-lead_breakage-0056|syn-v2-700-contamination-0090|syn-v2-700-body_chip-0035|syn-v2-700-scratch-0073|syn-v2-700-body_crack-0027,syn-v4-conv-0015,1280,720,db3fddde55c6dd73beb131327de8bc703b128b3fd78a195fce56f21ec3309142,568f9b20795edb7fd392b41b7f95511857e16b447247d821825bf5b2da9c6e5f,8078090a07550d987f83c7e49544617dea643902f8ff0fc7e16b22c37306d9e4,6ba17e567b13a6e7608f4ca1b5783d7a44b4d6b5b53e20440cb79957605346a6,31ff586044060f82a068904800defaa80ba0f80d15ad21d7cb112a62864f3091,25.555002,2.518335,32.855602,142.899460,117.344458,5.591839,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.73531147,""contrast"":0.93622528,""crop_x"":0,""crop_y"":313,""noise_seed"":1106673375,""noise_sigma"":0.41142951,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.12746173074738118,""jpeg_quality"":94,""noise_seed"":246727727,""noise_sigma"":1.0952104807014802}","{""blur_radius_px"":5.662988104279016,""instances"":[{""instance_index"":1,""offset_x_px"":-2,""offset_y_px"":7,""opacity"":0.22773639},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":8,""opacity"":0.18030827},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.30759526},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":6,""opacity"":0.24916816},{""instance_index"":5,""offset_x_px"":3,""offset_y_px"":5,""opacity"":0.30040697}]}"
syn-v4-conv-0016,17,synthetic/v4_conveyor/images/train/syn-v4-conv-0016.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0016.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0016.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0016.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0016.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,4005788617,0,5,5,surface_spot|normal_proxy|contamination|discoloration|body_chip,syn-v2-700-surface_spot-0024|syn-v2-700-discoloration-0045|syn-v2-700-contamination-0006|syn-v2-700-discoloration-0054|syn-v2-700-body_chip-0011,syn-v4-conv-0016,1280,720,fba608c509d2cee2b2ac788114bde78ae055eb58af7e5c4781284002086f0bc6,3c373cb353942712f98dd09994a317b1d2263145f0f27210b331d8e4f07a3edb,820f32f7b0af6d91bb06bb86856bdc5685c21136ad3d8a2a382010a934dc0968,c5aef96c7ba56ab0e7486304d52da3357261870c36758ca9f33d5512c8359a91,5934d2606a242f953272673a1c1cd1ea493f39ee412074344dd4a9bf3e3041d4,32.494183,3.575026,42.502602,138.669022,106.174839,4.267503,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.90993884,""contrast"":0.93518787,""crop_x"":0,""crop_y"":214,""noise_seed"":3030764284,""noise_sigma"":0.95417518,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.0690692640457312,""jpeg_quality"":93,""noise_seed"":3624733854,""noise_sigma"":0.8749342176361858}","{""blur_radius_px"":7.499997339990582,""instances"":[{""instance_index"":1,""offset_x_px"":-1,""offset_y_px"":9,""opacity"":0.18871346},{""instance_index"":2,""offset_x_px"":4,""offset_y_px"":6,""opacity"":0.2418578},{""instance_index"":3,""offset_x_px"":1,""offset_y_px"":7,""opacity"":0.25548767},{""instance_index"":4,""offset_x_px"":1,""offset_y_px"":10,""opacity"":0.26618672},{""instance_index"":5,""offset_x_px"":2,""offset_y_px"":7,""opacity"":0.31095388}]}"
syn-v4-conv-0017,18,synthetic/v4_conveyor/images/train/syn-v4-conv-0017.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0017.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0017.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0017.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0017.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,4050046095,0,5,5,normal_proxy|body_crack|contamination|body_chip|scratch,syn-v2-700-discoloration-0089|syn-v2-700-body_crack-0054|syn-v2-700-contamination-0096|syn-v2-700-body_chip-0063|syn-v2-700-scratch-0018,syn-v4-conv-0017,1280,720,7f22a9aedef4b6f92986944a71d943d0ac1eb9201304ab457ca4f36f8b2ad4d9,c7db6fafe9b1e84812581af5687c4fba7053705fb5393b8a6baa4c40bf6b5045,5ccf239b89f492487dc3292b616bed355be4efea104def12584fbf61bc857116,940260bd81ceeccd074e72103529e6c87e9bba7a0da652a985be8c92a79fa471,85696413de3c1f8e1ea65aee58b1375d9b4667f2e22e70d4be682441ee211664,27.214548,3.652192,37.000000,143.081619,115.867071,5.257542,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.77996032,""contrast"":1.01888984,""crop_x"":0,""crop_y"":547,""noise_seed"":494313175,""noise_sigma"":0.03028734,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.07271382433022436,""jpeg_quality"":94,""noise_seed"":3240920793,""noise_sigma"":0.6026761381447456}","{""blur_radius_px"":7.668409530941313,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":5,""opacity"":0.20821666},{""instance_index"":2,""offset_x_px"":4,""offset_y_px"":6,""opacity"":0.27169367},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.26360986},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":5,""opacity"":0.23578285},{""instance_index"":5,""offset_x_px"":3,""offset_y_px"":8,""opacity"":0.24551155}]}"
syn-v4-conv-0018,19,synthetic/v4_conveyor/images/train/syn-v4-conv-0018.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0018.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0018.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0018.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0018.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1683012781,0,5,5,surface_spot|normal_proxy|lead_breakage|scratch|body_crack,syn-v2-700-surface_spot-0021|syn-v2-700-surface_spot-0060|syn-v2-700-lead_breakage-0088|syn-v2-700-scratch-0096|syn-v2-700-body_crack-0079,syn-v4-conv-0018,1280,720,cf48ec310f14a8a1d386798af334c5761d910b16b082ab5052f698e866a279f6,d69159bc090aa842a65e7bee334ff42a50e79d1ab5e09110b106cf154379cd4a,0c8588fe5f246bcc754530a54275d393eeab618aca42528d13c4e58e9e7ea1c7,9c78722999cad3341795d7e89fcc391ba757dec43cfd3fd91c6f297b11561e8a,08821850b7048279a5de44487279980a212cd82d40ef2e8ed6281a5f14bfd252,26.785725,3.583440,36.000000,139.949539,113.163815,5.224781,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.75477844,""contrast"":1.03280184,""crop_x"":0,""crop_y"":97,""noise_seed"":840247660,""noise_sigma"":0.94192754,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.07833833369919022,""jpeg_quality"":94,""noise_seed"":1573539714,""noise_sigma"":0.8693901786518958}","{""blur_radius_px"":6.737168720094153,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.2777647},{""instance_index"":2,""offset_x_px"":-2,""offset_y_px"":8,""opacity"":0.31291779},{""instance_index"":3,""offset_x_px"":0,""offset_y_px"":5,""opacity"":0.25934622},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":10,""opacity"":0.29471339},{""instance_index"":5,""offset_x_px"":-1,""offset_y_px"":8,""opacity"":0.28449044}]}"
syn-v4-conv-0019,20,synthetic/v4_conveyor/images/train/syn-v4-conv-0019.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0019.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0019.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0019.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0019.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1656032911,0,5,5,body_chip|surface_spot|discoloration|body_crack|lead_breakage,syn-v2-700-body_chip-0039|syn-v2-700-surface_spot-0047|syn-v2-700-discoloration-0045|syn-v2-700-body_crack-0084|syn-v2-700-lead_breakage-0053,syn-v4-conv-0019,1280,720,a54302672a6d72a7511ef2293b19bfae21dc73c70f8dbbfa60631f9d779c34f4,d5216908e9f6a357e31850f1d8ccdda9bec424fb1ca0ee6228afa4e4fcac0dd8,5ec9bb012217789c63de10a78dad7a6c834663d657310d8b38d2590968b6225e,2281e15855c63fcdadb76de680e3c6427e8025a146daa24db4f389b4d369111c,92ac43130be5f5accd18ab06267250f4caa6926773a4f644dc9b1fa140c7d3a3,29.992336,3.080015,38.931801,141.287521,111.295185,4.710787,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.8392546,""contrast"":0.95224137,""crop_x"":0,""crop_y"":460,""noise_seed"":3234262663,""noise_sigma"":1.07999559,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.31618387967088174,""jpeg_quality"":94,""noise_seed"":1267054461,""noise_sigma"":0.5348173762328245}","{""blur_radius_px"":5.975286985857553,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":10,""opacity"":0.19016725},{""instance_index"":2,""offset_x_px"":0,""offset_y_px"":10,""opacity"":0.29871437},{""instance_index"":3,""offset_x_px"":5,""offset_y_px"":9,""opacity"":0.31307342},{""instance_index"":4,""offset_x_px"":1,""offset_y_px"":8,""opacity"":0.28688424},{""instance_index"":5,""offset_x_px"":5,""offset_y_px"":8,""opacity"":0.30629531}]}"
syn-v4-conv-0020,21,synthetic/v4_conveyor/images/train/syn-v4-conv-0020.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0020.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0020.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0020.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0020.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3961714827,0,5,5,contamination|normal_proxy|surface_spot|body_crack|scratch,syn-v2-700-contamination-0073|syn-v2-700-lead_breakage-0057|syn-v2-700-surface_spot-0064|syn-v2-700-body_crack-0044|syn-v2-700-scratch-0028,syn-v4-conv-0020,1280,720,179b86fa414b1a3949d31497af9f10176046b9e7e41ad25d0fa2370f8b607919,e3fe29564c8060b61074eeb9169d7adad1e2dded38c8b0b1c3b136605223410b,6e82f73168d31ab7c4cfd1268d64675723a724c63678b600e3c3992f84dbe1dc,56fee4fa435a3beff0f98a29b7fd0273a71bfa4b1ea7c04eb4b5bf78c348175a,3449019f5c1b3ae22f34f94151c1acbc4f231b3e331a704d623109e094eda390,26.952719,3.421914,35.931801,134.839417,107.886698,5.002813,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.79684096,""contrast"":1.0506389,""crop_x"":0,""crop_y"":481,""noise_seed"":2754209587,""noise_sigma"":1.00844432,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.2550219873429394,""jpeg_quality"":96,""noise_seed"":3250959455,""noise_sigma"":0.4201888853921592}","{""blur_radius_px"":7.423367695424153,""instances"":[{""instance_index"":1,""offset_x_px"":0,""offset_y_px"":8,""opacity"":0.18609468},{""instance_index"":2,""offset_x_px"":-2,""offset_y_px"":7,""opacity"":0.25252595},{""instance_index"":3,""offset_x_px"":4,""offset_y_px"":8,""opacity"":0.19449604},{""instance_index"":4,""offset_x_px"":5,""offset_y_px"":7,""opacity"":0.23783379},{""instance_index"":5,""offset_x_px"":0,""offset_y_px"":6,""opacity"":0.24957329}]}"
