sample_id,image_path,true_class,severity,predicted_class,correct,confidence,probability_scratch,probability_surface_spot,probability_discoloration,probability_contamination,probability_lead_breakage,probability_body_chip,probability_body_crack
syn-v2-700-lead_breakage-0043,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0043.jpg,lead_breakage,moderate,lead_breakage,YES,0.988202035427,0.000811674458,0.000768721943,0.000149838094,0.000996022640,0.988202035427,0.008677616793,0.000394101837
syn-v2-700-lead_breakage-0095,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0095.jpg,lead_breakage,moderate,lead_breakage,YES,0.999846339226,0.000022586680,0.000022222553,0.000010073316,0.000060596233,0.999846339226,0.000017312287,0.000020893161
syn-v2-700-lead_breakage-0041,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0041.jpg,lead_breakage,moderate,lead_breakage,YES,0.999783535798,0.000017220153,0.000059510154,0.000014691527,0.000061475825,0.999783535798,0.000044249343,0.000019313011
syn-v2-700-lead_breakage-0030,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0030.jpg,lead_breakage,moderate,lead_breakage,YES,0.999171853065,0.000009483985,0.000055980391,0.000031615035,0.000331358452,0.999171853065,0.000356085324,0.000043630739
syn-v2-700-lead_breakage-0087,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0087.jpg,lead_breakage,moderate,lead_breakage,YES,0.999300022920,0.000031227712,0.000048452907,0.000020980615,0.000247730552,0.999300022920,0.000144575102,0.000207014392
syn-v2-700-lead_breakage-0050,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0050.jpg,lead_breakage,moderate,lead_breakage,YES,0.999688724677,0.000057326059,0.000016086905,0.000012730157,0.000105940191,0.999688724677,0.000097967541,0.000021168068
syn-v2-700-lead_breakage-0044,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0044.jpg,lead_breakage,moderate,lead_breakage,YES,0.998929580053,0.000125415544,0.000068291986,0.000123594694,0.000336285220,0.998929580053,0.000354343189,0.000062535813
syn-v2-700-lead_breakage-0052,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0052.jpg,lead_breakage,moderate,lead_breakage,YES,0.999336143335,0.000174668336,0.000089233848,0.000010540678,0.000217905547,0.999336143335,0.000052036903,0.000119463766
syn-v2-700-lead_breakage-0000,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0000.jpg,lead_breakage,moderate,lead_breakage,YES,0.997709651788,0.000066392275,0.000829353941,0.000023716064,0.000079699524,0.997709651788,0.001160588765,0.000130597187
syn-v2-700-lead_breakage-0026,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0026.jpg,lead_breakage,moderate,lead_breakage,YES,0.996881743272,0.000118386223,0.000039384759,0.000207814074,0.001486819127,0.996881743272,0.000926172349,0.000339763801
syn-v2-700-lead_breakage-0037,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0037.jpg,lead_breakage,moderate,lead_breakage,YES,0.999387145042,0.000009597989,0.000013843353,0.000022047691,0.000053099987,0.999387145042,0.000482261660,0.000032047293
syn-v2-700-lead_breakage-0074,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0074.jpg,lead_breakage,moderate,lead_breakage,YES,0.998476505280,0.000072040179,0.000079358346,0.000028323923,0.000287839904,0.998476505280,0.000915222467,0.000140797082
syn-v2-700-lead_breakage-0096,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0096.jpg,lead_breakage,moderate,lead_breakage,YES,0.999771952629,0.000069256606,0.000020997215,0.000005012252,0.000044763450,0.999771952629,0.000054870195,0.000033125733
syn-v2-700-lead_breakage-0042,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0042.jpg,lead_breakage,moderate,lead_breakage,YES,0.999415695667,0.000053391941,0.000114929716,0.000033559778,0.000177454002,0.999415695667,0.000137133766,0.000067819239
syn-v2-700-lead_breakage-0049,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0049.jpg,lead_breakage,moderate,lead_breakage,YES,0.996886710326,0.000049530874,0.000043049692,0.000047548391,0.000313134613,0.996886710326,0.002604055970,0.000055977617
syn-v2-700-lead_breakage-0077,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0077.jpg,lead_breakage,moderate,lead_breakage,YES,0.999564250310,0.000037933818,0.000151678330,0.000014733822,0.000054721624,0.999564250310,0.000128520585,0.000048192277
syn-v2-700-lead_breakage-0071,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0071.jpg,lead_breakage,severe,lead_breakage,YES,0.999694267909,0.000031686752,0.000030774047,0.000012706475,0.000171636827,0.999694267909,0.000033079524,0.000025865207
syn-v2-700-lead_breakage-0034,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0034.jpg,lead_breakage,severe,lead_breakage,YES,0.999741017818,0.000028186950,0.000035751164,0.000009176092,0.000116163299,0.999741017818,0.000018590604,0.000051121630
syn-v2-700-lead_breakage-0039,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0039.jpg,lead_breakage,severe,lead_breakage,YES,0.999598999818,0.000070448910,0.000046985184,0.000018631189,0.000094386840,0.999598999818,0.000106331777,0.000064225558
syn-v2-700-lead_breakage-0006,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0006.jpg,lead_breakage,severe,lead_breakage,YES,0.999293526014,0.000111029856,0.000095811813,0.000038077592,0.000161366491,0.999293526014,0.000141116536,0.000159058922
syn-v2-700-lead_breakage-0031,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0031.jpg,lead_breakage,severe,lead_breakage,YES,0.997950712840,0.000743283817,0.000213657388,0.000082363267,0.000443019276,0.997950712840,0.000417895204,0.000149035165
syn-v2-700-lead_breakage-0019,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0019.jpg,lead_breakage,severe,lead_breakage,YES,0.999531904856,0.000120625291,0.000106194896,0.000030347802,0.000120215002,0.999531904856,0.000035326937,0.000055324939
syn-v2-700-lead_breakage-0022,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0022.jpg,lead_breakage,severe,lead_breakage,YES,0.999942024549,0.000014722534,0.000011531845,0.000002022073,0.000016056199,0.999942024549,0.000001646575,0.000011926452
syn-v2-700-lead_breakage-0078,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0078.jpg,lead_breakage,severe,lead_breakage,YES,0.998209238052,0.000032032801,0.000050087728,0.000036107390,0.000108924931,0.998209238052,0.001522090193,0.000041496605
syn-v2-700-lead_breakage-0083,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0083.jpg,lead_breakage,severe,lead_breakage,YES,0.997748017311,0.000147570478,0.000388854275,0.000117666350,0.000354761854,0.997748017311,0.001018897388,0.000224203628
syn-v2-700-lead_breakage-0063,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0063.jpg,lead_breakage,severe,lead_breakage,YES,0.995397786299,0.000412326583,0.001213620756,0.000059120544,0.000202141263,0.995397786299,0.002559235164,0.000155756328
syn-v2-700-lead_breakage-0025,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0025.jpg,lead_breakage,severe,lead_breakage,YES,0.999662101269,0.000032538375,0.000035715423,0.000022764206,0.000201154128,0.999662101269,0.000014172084,0.000031515413
syn-v2-700-lead_breakage-0005,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0005.jpg,lead_breakage,severe,lead_breakage,YES,0.999952912331,0.000000927919,0.000007045139,0.000004028952,0.000016919730,0.999952912331,0.000009211715,0.000008932181
syn-v2-700-lead_breakage-0081,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0081.jpg,lead_breakage,severe,lead_breakage,YES,0.998327394327,0.000309211813,0.000793937322,0.000027336910,0.000107142473,0.998327394327,0.000354318555,0.000080697777
syn-v2-700-lead_breakage-0097,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0097.jpg,lead_breakage,severe,lead_breakage,YES,0.997035662333,0.000375089963,0.000326263345,0.000146486496,0.000530965071,0.997035662333,0.001449830888,0.000135707407
syn-v2-700-body_chip-0038,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0038.jpg,body_chip,mild,body_chip,YES,0.632767866055,0.001971144035,0.004723103639,0.000240001842,0.001589291380,0.357760126392,0.632767866055,0.000948469077
syn-v2-700-body_chip-0040,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0040.jpg,body_chip,mild,body_chip,YES,0.999818364779,0.000002003701,0.000008966145,0.000000930342,0.000023987910,0.000059659287,0.999818364779,0.000086087379
syn-v2-700-body_chip-0089,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0089.jpg,body_chip,mild,body_chip,YES,0.999937176704,0.000002512716,0.000004369382,0.000000232455,0.000005717924,0.000036721305,0.999937176704,0.000013272201
syn-v2-700-body_chip-0068,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0068.jpg,body_chip,mild,body_chip,YES,0.990951855977,0.000441075531,0.000960018794,0.000028485284,0.000099313483,0.006994365656,0.990951855977,0.000524853623
syn-v2-700-body_chip-0093,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0093.jpg,body_chip,mild,body_chip,YES,0.998703817526,0.000045576805,0.000132019652,0.000036399594,0.000094184889,0.000798998593,0.998703817526,0.000188959114
syn-v2-700-body_chip-0003,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0003.jpg,body_chip,mild,body_chip,YES,0.994566460450,0.000039310964,0.000233572249,0.000050617016,0.000161774757,0.004627712585,0.994566460450,0.000320616646
syn-v2-700-body_chip-0010,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0010.jpg,body_chip,mild,body_chip,YES,0.757051984469,0.009830946219,0.022616129912,0.002067071793,0.002119258124,0.202391338845,0.757051984469,0.003923302866
syn-v2-700-body_chip-0061,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0061.jpg,body_chip,mild,body_chip,YES,0.998727063338,0.000101140980,0.000115675713,0.000034375218,0.000267441318,0.000581535912,0.998727063338,0.000172754340
syn-v2-700-body_chip-0023,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0023.jpg,body_chip,mild,body_chip,YES,0.912693321705,0.006108130794,0.002740690679,0.000190868423,0.000894410633,0.075823369436,0.912693321705,0.001549256781
syn-v2-700-body_chip-0009,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0009.jpg,body_chip,mild,body_chip,YES,0.999207576116,0.000261948684,0.000039775033,0.000020556316,0.000048701686,0.000284314861,0.999207576116,0.000137156732
syn-v2-700-body_chip-0042,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0042.jpg,body_chip,mild,body_chip,YES,0.984456062317,0.000391462390,0.000835736525,0.000047802076,0.000527578361,0.012711134817,0.984456062317,0.001030245010
syn-v2-700-body_chip-0044,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0044.jpg,body_chip,mild,body_chip,YES,0.991417149703,0.000114823946,0.000348862595,0.000052373923,0.000279294180,0.007422128886,0.991417149703,0.000365443930
syn-v2-700-body_chip-0024,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0024.jpg,body_chip,mild,body_chip,YES,0.806762218475,0.000550178069,0.001895777292,0.000459402380,0.001524687560,0.188168668188,0.806762218475,0.000639060289
syn-v2-700-body_chip-0092,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0092.jpg,body_chip,mild,body_chip,YES,0.993002315362,0.000351934659,0.000575519629,0.000061428795,0.000562052175,0.004815730771,0.993002315362,0.000630970855
syn-v2-700-body_chip-0032,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0032.jpg,body_chip,mild,body_chip,YES,0.999268750350,0.000007724279,0.000115668652,0.000009236902,0.000031603177,0.000436966184,0.999268750350,0.000130053748
syn-v2-700-body_chip-0037,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0037.jpg,body_chip,mild,body_chip,YES,0.993777175744,0.000309947183,0.000106069176,0.000054460323,0.000254239949,0.004869968827,0.993777175744,0.000628174501
syn-v2-700-body_chip-0043,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0043.jpg,body_chip,mild,body_chip,YES,0.822210649649,0.011614589409,0.001738858768,0.001894503895,0.016918063106,0.139916194060,0.822210649649,0.005707120212
syn-v2-700-body_chip-0090,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0090.jpg,body_chip,mild,body_chip,YES,0.993542651335,0.000133033017,0.000221590463,0.000093354742,0.000157037997,0.005074797741,0.993542651335,0.000777563754
syn-v2-700-body_chip-0048,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0048.jpg,body_chip,mild,body_chip,YES,0.999752938747,0.000002497405,0.000015078717,0.000003977593,0.000039410657,0.000103334836,0.999752938747,0.000082757681
syn-v2-700-body_chip-0007,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0007.jpg,body_chip,mild,body_chip,YES,0.999596198400,0.000005446978,0.000011506999,0.000001520034,0.000012040769,0.000303538241,0.999596198400,0.000069697780
syn-v2-700-body_chip-0013,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0013.jpg,body_chip,mild,body_chip,YES,0.986432214578,0.003170014587,0.000557338921,0.000682137137,0.001249827207,0.005160878403,0.986432214578,0.002747573696
syn-v2-700-body_chip-0085,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0085.jpg,body_chip,mild,body_chip,YES,0.999984224637,0.000000456843,0.000000331797,0.000000245628,0.000007097842,0.000001465111,0.999984224637,0.000006163100
syn-v2-700-body_chip-0066,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0066.jpg,body_chip,mild,body_chip,YES,0.587967534860,0.028766394903,0.047709588582,0.008840456915,0.010962093715,0.301160876950,0.587967534860,0.014593011700
syn-v2-700-body_chip-0000,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0000.jpg,body_chip,mild,body_chip,YES,0.999627252420,0.000009005611,0.000071176497,0.000014748454,0.000031714774,0.000154772889,0.999627252420,0.000091315479
syn-v2-700-body_chip-0083,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0083.jpg,body_chip,mild,body_chip,YES,0.997015456359,0.000327877121,0.000090517312,0.000078158343,0.000090153840,0.001862677753,0.997015456359,0.000535180763
syn-v2-700-body_chip-0070,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0070.jpg,body_chip,mild,body_chip,YES,0.956064581871,0.001674510745,0.000955934920,0.000062088666,0.000503824744,0.038397091907,0.956064581871,0.002342037275
syn-v2-700-body_chip-0067,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0067.jpg,body_chip,mild,body_chip,YES,0.999101221561,0.000046788073,0.000101817367,0.000007552485,0.000025563397,0.000503643855,0.999101221561,0.000213355138
syn-v2-700-body_chip-0034,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0034.jpg,body_chip,mild,body_chip,YES,0.978145837784,0.000535860803,0.001522697014,0.000151711195,0.000954869436,0.015962362289,0.978145837784,0.002726640708
syn-v2-700-body_chip-0071,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0071.jpg,body_chip,mild,body_chip,YES,0.860155542692,0.000882369781,0.006800420251,0.002335353866,0.000999227777,0.127645224216,0.860155542692,0.001181848245
syn-v2-700-body_chip-0027,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0027.jpg,body_chip,moderate,body_chip,YES,0.999964316686,0.000000505865,0.000002019176,0.000000505720,0.000007214644,0.000007953307,0.999964316686,0.000017500390
syn-v2-700-body_chip-0076,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0076.jpg,body_chip,moderate,body_chip,YES,0.999850094318,0.000007273646,0.000009973645,0.000002372103,0.000037517933,0.000017376944,0.999850094318,0.000075385139
syn-v2-700-body_chip-0031,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0031.jpg,body_chip,moderate,body_chip,YES,0.999989509583,0.000000399990,0.000002697080,0.000000118901,0.000001693732,0.000002829782,0.999989509583,0.000002755304
syn-v2-700-body_chip-0002,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0002.jpg,body_chip,moderate,body_chip,YES,0.999911487103,0.000012538832,0.000021469176,0.000001241005,0.000012570562,0.000020442925,0.999911487103,0.000020295990
syn-v2-700-body_chip-0001,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0001.jpg,body_chip,moderate,body_chip,YES,0.999977628390,0.000000579949,0.000001911116,0.000000158615,0.000003779181,0.000009667460,0.999977628390,0.000006298904
syn-v2-700-body_chip-0008,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0008.jpg,body_chip,moderate,body_chip,YES,0.999565939109,0.000010847688,0.000043938837,0.000020010208,0.000049197823,0.000125962606,0.999565939109,0.000184048826
syn-v2-700-body_chip-0057,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0057.jpg,body_chip,moderate,body_chip,YES,0.881089647611,0.001125011438,0.002479803768,0.000163547561,0.000610423371,0.070238174250,0.881089647611,0.044293403625
syn-v2-700-body_chip-0022,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0022.jpg,body_chip,moderate,body_chip,YES,0.999779939651,0.000083963387,0.000046590342,0.000000688535,0.000024624193,0.000017142206,0.999779939651,0.000047133945
syn-v2-700-body_chip-0082,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0082.jpg,body_chip,moderate,body_chip,YES,0.999812463919,0.000001975854,0.000003672605,0.000001515568,0.000006895991,0.000015726720,0.999812463919,0.000157709910
syn-v2-700-body_chip-0012,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0012.jpg,body_chip,moderate,body_chip,YES,0.999885698160,0.000002547955,0.000079413224,0.000001501162,0.000005536393,0.000018656675,0.999885698160,0.000006640820
syn-v2-700-body_chip-0052,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0052.jpg,body_chip,moderate,body_chip,YES,0.884352604548,0.085104573518,0.008356904262,0.002425903707,0.004201145668,0.013835392504,0.884352604548,0.001723497301
syn-v2-700-body_chip-0081,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0081.jpg,body_chip,moderate,body_chip,YES,0.996356944243,0.000678013947,0.000136120691,0.000080185653,0.000137954157,0.001951006229,0.996356944243,0.000659714442
syn-v2-700-body_chip-0084,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0084.jpg,body_chip,moderate,body_chip,YES,0.998651921749,0.000004007097,0.000014076111,0.000014596948,0.000327356577,0.000056547701,0.998651921749,0.000931474089
syn-v2-700-body_chip-0028,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0028.jpg,body_chip,moderate,body_chip,YES,0.999351024628,0.000003451778,0.000005024222,0.000001998055,0.000371508813,0.000046523147,0.999351024628,0.000220498410
syn-v2-700-body_chip-0069,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0069.jpg,body_chip,moderate,body_chip,YES,0.999732454618,0.000005052274,0.000084708243,0.000003495642,0.000028951339,0.000108679656,0.999732454618,0.000036618773
syn-v2-700-body_chip-0017,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0017.jpg,body_chip,moderate,body_chip,YES,0.999742309252,0.000012025431,0.000039513209,0.000001284827,0.000010066512,0.000151280682,0.999742309252,0.000043519989
syn-v2-700-body_chip-0021,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0021.jpg,body_chip,moderate,body_chip,YES,0.993945479393,0.001713138345,0.000466932671,0.000355500394,0.000723784067,0.002473708475,0.993945479393,0.000321468406
syn-v2-700-body_chip-0049,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0049.jpg,body_chip,moderate,body_chip,YES,0.997637887796,0.000031234774,0.000272393886,0.000009862264,0.000089567449,0.000366031056,0.997637887796,0.001593037906
syn-v2-700-body_chip-0036,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0036.jpg,body_chip,moderate,body_chip,YES,0.999271869659,0.000066311369,0.000056289722,0.000009460496,0.000036701346,0.000324324440,0.999271869659,0.000235057817
syn-v2-700-body_chip-0065,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0065.jpg,body_chip,moderate,body_chip,YES,0.999863684177,0.000006555266,0.000020020737,0.000004494503,0.000017823475,0.000044689249,0.999863684177,0.000042684421
syn-v2-700-body_chip-0078,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0078.jpg,body_chip,moderate,body_chip,YES,0.995544373989,0.000257806474,0.000550138027,0.000046682911,0.000200159672,0.002359707791,0.995544373989,0.001041196917
syn-v2-700-body_chip-0087,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0087.jpg,body_chip,moderate,body_chip,YES,0.994905094306,0.000155161807,0.000548775871,0.000365695868,0.000728305119,0.001207186850,0.994905094306,0.002089801400
syn-v2-700-body_chip-0015,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0015.jpg,body_chip,moderate,body_chip,YES,0.999985655149,0.000000170859,0.000007939751,0.000000099578,0.000002335338,0.000002724105,0.999985655149,0.000001067260
syn-v2-700-body_chip-0045,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0045.jpg,body_chip,moderate,body_chip,YES,0.990508576234,0.000638583762,0.000453415560,0.000059087891,0.000918078741,0.001532844850,0.990508576234,0.005889396882
syn-v2-700-body_chip-0077,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0077.jpg,body_chip,moderate,body_chip,YES,0.999981045723,0.000000858517,0.000003794170,0.000000781921,0.000002741519,0.000005267344,0.999981045723,0.000005522174
syn-v2-700-body_chip-0030,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0030.jpg,body_chip,moderate,body_chip,YES,0.999115745227,0.000389186764,0.000060307103,0.000009405227,0.000023161179,0.000052463306,0.999115745227,0.000349667862
syn-v2-700-body_chip-0056,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0056.jpg,body_chip,moderate,body_chip,YES,0.997985084852,0.000056952551,0.000337228305,0.000018247166,0.000238483190,0.000732570382,0.997985084852,0.000631473900
syn-v2-700-body_chip-0029,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0029.jpg,body_chip,moderate,body_chip,YES,0.994983990987,0.000555477531,0.000375964820,0.000147391688,0.000155773966,0.001622414575,0.994983990987,0.002159027548
syn-v2-700-body_chip-0014,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0014.jpg,body_chip,moderate,body_chip,YES,0.993362128735,0.000263510031,0.001081054980,0.000036994101,0.000099156434,0.001502422490,0.993362128735,0.003654802732
syn-v2-700-body_chip-0080,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0080.jpg,body_chip,severe,body_chip,YES,0.999195992947,0.000065200173,0.000187362401,0.000020238366,0.000057971051,0.000350418602,0.999195992947,0.000122840208
syn-v2-700-body_chip-0098,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0098.jpg,body_chip,severe,body_chip,YES,0.974612553914,0.000854598407,0.004517892667,0.000454609522,0.002731635002,0.015300396985,0.974612553914,0.001528361832
syn-v2-700-body_chip-0059,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0059.jpg,body_chip,severe,body_chip,YES,0.999895870686,0.000002760961,0.000007842926,0.000001588342,0.000043907665,0.000029427287,0.999895870686,0.000018549249
syn-v2-700-body_chip-0091,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0091.jpg,body_chip,severe,body_chip,YES,0.997290074825,0.000010279920,0.000159426837,0.000099351007,0.000180188297,0.001989668371,0.997290074825,0.000271001792
syn-v2-700-body_chip-0095,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0095.jpg,body_chip,severe,body_chip,YES,0.998696227868,0.000106820880,0.000059772068,0.000008393517,0.000112040546,0.000060357098,0.998696227868,0.000956432394
syn-v2-700-body_chip-0041,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0041.jpg,body_chip,severe,body_chip,YES,0.999849776427,0.000004058010,0.000036602089,0.000001219026,0.000014940206,0.000057528008,0.999849776427,0.000035857369
syn-v2-700-body_chip-0064,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0064.jpg,body_chip,severe,body_chip,YES,0.999546190103,0.000012585276,0.000115104306,0.000007142731,0.000083994115,0.000073449664,0.999546190103,0.000161580234
syn-v2-700-body_chip-0020,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0020.jpg,body_chip,severe,body_chip,YES,0.910218497117,0.002175736682,0.000863245793,0.000202921651,0.000276194132,0.085530044977,0.910218497117,0.000733366755
syn-v2-700-body_chip-0047,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0047.jpg,body_chip,severe,body_chip,YES,0.999981641769,0.000000372911,0.000001478270,0.000000604768,0.000003385920,0.000003071383,0.999981641769,0.000009403433
syn-v2-700-body_chip-0097,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0097.jpg,body_chip,severe,body_chip,YES,0.999519745509,0.000016179171,0.000138071895,0.000007469562,0.000037290016,0.000030179550,0.999519745509,0.000250971041
syn-v2-700-body_chip-0016,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0016.jpg,body_chip,severe,body_chip,YES,0.999953667323,0.000000617930,0.000005992721,0.000001393725,0.000027282532,0.000002534645,0.999953667323,0.000008484350
syn-v2-700-body_chip-0096,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0096.jpg,body_chip,severe,body_chip,YES,0.998548428218,0.000550533262,0.000225366831,0.000008606826,0.000117441657,0.000292856067,0.998548428218,0.000256823852
syn-v2-700-body_chip-0054,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0054.jpg,body_chip,severe,body_chip,YES,0.999981403351,0.000001083648,0.000005151920,0.000001006750,0.000005792349,0.000002004132,0.999981403351,0.000003566441
syn-v2-700-body_chip-0072,synthetic/v2_700/images/body_chip/syn-v2-700-body_chip-0072.jpg,body_chip,severe,body_chip,YES,0.999959031741,0.000005721291,0.000015746062,0.000001012372,0.000011244049,0.000002088530,0.999959031741,0.000005219083
syn-v2-700-body_crack-0022,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0022.jpg,body_crack,mild,body_crack,YES,0.998910228411,0.000060815461,0.000096062315,0.000038388218,0.000268537204,0.000192070398,0.000433895310,0.998910228411
syn-v2-700-body_crack-0046,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0046.jpg,body_crack,mild,body_crack,YES,0.999879022439,0.000025246667,0.000012084435,0.000005168841,0.000044350246,0.000019238829,0.000014871088,0.999879022439
syn-v2-700-body_crack-0060,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0060.jpg,body_crack,mild,body_crack,YES,0.999261200428,0.000089208391,0.000058068256,0.000025427975,0.000055196621,0.000378358311,0.000132492814,0.999261200428
syn-v2-700-body_crack-0059,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0059.jpg,body_crack,mild,body_crack,YES,0.975430528323,0.000348776395,0.000488452555,0.000440307776,0.001670978110,0.001709220912,0.019911773192,0.975430528323
syn-v2-700-body_crack-0050,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0050.jpg,body_crack,mild,body_crack,YES,0.999887009462,0.000006057194,0.000010708652,0.000001595921,0.000060438859,0.000012742518,0.000021466424,0.999887009462
syn-v2-700-body_crack-0073,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0073.jpg,body_crack,mild,body_crack,YES,0.999857346217,0.000025262821,0.000006748118,0.000006058614,0.000017246927,0.000048186001,0.000039156379,0.999857346217
