sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,qc_gate_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,qc_512_area,qc_512_mean_abs_delta,qc_512_delta_e76_p50,qc_512_changed_fraction,qc_224_area,qc_224_mean_abs_delta,qc_224_delta_e76_p50,qc_224_changed_fraction,training_use,evaluation_eligible,qc_status,human_verified,qc_metrics_json,parameters_json
syn-v2-700-scratch-0010,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0010.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0010.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,849910704,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,077e02a4bbeb62d186c2516f6536836fb21cf7e0862387ca93772d1d1ce7b39b,5f419d6057ae460bb84a6bec242772ede74cfd283da004fe89eeb8af07369921,512,512,1471,0.0056114197,1.0000000000,102.5600738525,175,108,98,132,1471,94.420357,46.361954,0.987084,283,87.341576,38.800800,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":283,""bbox_h"":58,""bbox_w"":42,""changed_fraction"":1.0,""delta_e76_p50"":38.8008,""diag"":71.610055,""major"":58,""mean_abs_delta"":87.341576,""minor"":42},""512"":{""area"":1471,""bbox_h"":132,""bbox_w"":98,""changed_fraction"":0.987084,""delta_e76_p50"":46.361954,""diag"":164.401946,""major"":132,""mean_abs_delta"":94.420357,""minor"":98}}","{""attempt"":0,""effective_seed"":849910704,""geometry"":{""rotation_deg"":7.67099796322106,""scale"":0.9238404949365354,""translate_x"":-7.187141207985575,""translate_y"":7.103037229135079},""instance_pre_transform"":{""color_rgb"":[36,29,33],""count"":3,""length_px"":[119.281,126.178,130.081],""opacity"":0.8883,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[5.651,4.811,5.389]},""photometric"":{""blur_radius"":0.5560991051912132,""brightness"":1.019721725392808,""channel_gain_b"":0.9725589728398422,""channel_gain_g"":1.0267424698260668,""channel_gain_r"":0.9951034461799324,""contrast"":0.9364252090875602,""noise_seed"":796239051,""noise_sigma"":0.5844610673396398,""saturation"":1.0089172596528024},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0011,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0011.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0011.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,1680030546,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,bf11c477a1036157ad6fc6ae305c201947b5131fd1557ccaf3c2e584854030a5,8a89f7b902b9494189896470b78e127dacb4fed923fe5685ef5344499fe90f99,512,512,2534,0.0096664429,1.0000000000,101.4368362427,149,96,133,147,2534,95.666672,46.584404,0.975533,486,89.475311,40.419746,0.997942,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":486,""bbox_h"":64,""bbox_w"":58,""changed_fraction"":0.997942,""delta_e76_p50"":40.419746,""diag"":86.371292,""major"":64,""mean_abs_delta"":89.475311,""minor"":58},""512"":{""area"":2534,""bbox_h"":147,""bbox_w"":133,""changed_fraction"":0.975533,""delta_e76_p50"":46.584404,""diag"":198.237232,""major"":147,""mean_abs_delta"":95.666672,""minor"":133}}","{""attempt"":0,""effective_seed"":1680030546,""geometry"":{""rotation_deg"":4.304114651254157,""scale"":1.0268226999713659,""translate_x"":6.76006320500241,""translate_y"":9.53041179537136},""instance_pre_transform"":{""color_rgb"":[30,29,27],""count"":3,""length_px"":[132.008,176.389,128.736],""opacity"":0.8587,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[6.113,4.807,5.166]},""photometric"":{""blur_radius"":0.3947111973125667,""brightness"":0.9506066605052462,""channel_gain_b"":1.0262009612632235,""channel_gain_g"":1.0215883131441656,""channel_gain_r"":1.0114565101973048,""contrast"":0.9869562183625431,""noise_seed"":3540841755,""noise_sigma"":0.40205546083929256,""saturation"":0.9711044481544818},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0012,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0012.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0012.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,18103170,2038299356,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,b0b9ea4ffb02e0bd94857b2bcb867434d6353fcf60726f51f115f4157c8b3b36,811e0a86bea724e350a312274b439438929a31e724591d4d4cc522c40825a267,512,512,543,0.0020713806,1.0000000000,96.9188766479,180,184,90,67,543,102.269485,50.450180,0.972376,104,91.150642,38.852684,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":104,""bbox_h"":29,""bbox_w"":39,""changed_fraction"":1.0,""delta_e76_p50"":38.852684,""diag"":48.600412,""major"":39,""mean_abs_delta"":91.150642,""minor"":29},""512"":{""area"":543,""bbox_h"":67,""bbox_w"":90,""changed_fraction"":0.972376,""delta_e76_p50"":50.45018,""diag"":112.200713,""major"":90,""mean_abs_delta"":102.269485,""minor"":67}}","{""attempt"":0,""effective_seed"":2038299356,""geometry"":{""rotation_deg"":7.555765053769711,""scale"":0.946833058739588,""translate_x"":-7.561733404309065,""translate_y"":-3.62946895933697},""instance_pre_transform"":{""color_rgb"":[39,36,34],""count"":1,""length_px"":[114.127],""opacity"":0.8936,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[4.191]},""photometric"":{""blur_radius"":0.030183440395635183,""brightness"":1.0158342904577602,""channel_gain_b"":1.0198916708540924,""channel_gain_g"":1.017535766082171,""channel_gain_r"":1.0057423718489498,""contrast"":1.0328435391731188,""noise_seed"":2728490966,""noise_sigma"":0.8424335344032132,""saturation"":1.0487542904070342},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v2-700-scratch-0013,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0013.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0013.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,931693661,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,463406d1830ec60cb7b757e94e2dd516c1868a92c9b1a95ee027634ba383e4b2,5bba1207fc9349025b1666d87b0876ee75032009709ae2359ab80f56f855d160,512,512,438,0.0016708374,1.0000000000,92.9019088745,193,82,99,18,438,100.143837,43.364403,0.981735,83,87.385544,37.874622,0.987952,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":83,""bbox_h"":8,""bbox_w"":44,""changed_fraction"":0.987952,""delta_e76_p50"":37.874622,""diag"":44.72136,""major"":44,""mean_abs_delta"":87.385544,""minor"":8},""512"":{""area"":438,""bbox_h"":18,""bbox_w"":99,""changed_fraction"":0.981735,""delta_e76_p50"":43.364403,""diag"":100.623059,""major"":99,""mean_abs_delta"":100.143837,""minor"":18}}","{""attempt"":0,""effective_seed"":931693661,""geometry"":{""rotation_deg"":4.099876399095525,""scale"":1.0788298075107854,""translate_x"":-1.135182233625077,""translate_y"":9.840345780395793},""instance_pre_transform"":{""color_rgb"":[33,36,33],""count"":1,""length_px"":[91.22],""opacity"":0.7989,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.224]},""photometric"":{""blur_radius"":0.258691440251045,""brightness"":1.006288166042854,""channel_gain_b"":0.9790845257213219,""channel_gain_g"":1.0092945755041496,""channel_gain_r"":1.0044527182404681,""contrast"":1.074624408907598,""noise_seed"":2731959414,""noise_sigma"":1.0118613238172618,""saturation"":0.9604353969020715},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0014,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0014.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0014.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,1301464353,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,a421bbf93d66b024f4f099fd7006044e686233b2edac7e4516bb077bce5fef0f,e14001f9a25f54c1fd3363c5b9a9bee0bda9c6f1e17845649c22df46a9127e02,512,512,1447,0.0055198669,1.0000000000,102.8234863281,186,119,126,125,1447,102.589729,47.622536,0.981341,285,93.238594,40.674492,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":285,""bbox_h"":55,""bbox_w"":55,""changed_fraction"":1.0,""delta_e76_p50"":40.674492,""diag"":77.781746,""major"":55,""mean_abs_delta"":93.238594,""minor"":55},""512"":{""area"":1447,""bbox_h"":125,""bbox_w"":126,""changed_fraction"":0.981341,""delta_e76_p50"":47.622536,""diag"":177.485211,""major"":126,""mean_abs_delta"":102.589729,""minor"":125}}","{""attempt"":0,""effective_seed"":1301464353,""geometry"":{""rotation_deg"":-4.159750960313781,""scale"":0.9257097183535332,""translate_x"":-4.29286658217283,""translate_y"":-3.8086391983133048},""instance_pre_transform"":{""color_rgb"":[31,34,32],""count"":2,""length_px"":[135.558,140.428],""opacity"":0.8209,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[6.671,6.449]},""photometric"":{""blur_radius"":0.34671171211465385,""brightness"":1.028847395866646,""channel_gain_b"":1.0056679705933305,""channel_gain_g"":1.0256312028890189,""channel_gain_r"":0.9981126697958499,""contrast"":0.9807309163942919,""noise_seed"":2806686011,""noise_sigma"":0.8623163648861478,""saturation"":1.0392294917446498},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0015,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0015.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0015.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,237518062,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,a6d5693234692e1dfa33ef2a223efaf4228fb3501abcb1535a6097fddd6783a3,d8c1f9cbd70c828668924fb0e3d0f4b76057538eff0a4c939f8735cd00feb62e,512,512,2076,0.0079193115,1.0000000000,95.6551361084,174,122,124,120,2076,92.971748,46.929871,0.976879,398,85.877716,39.845284,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":398,""bbox_h"":52,""bbox_w"":54,""changed_fraction"":1.0,""delta_e76_p50"":39.845284,""diag"":74.966659,""major"":54,""mean_abs_delta"":85.877716,""minor"":52},""512"":{""area"":2076,""bbox_h"":120,""bbox_w"":124,""changed_fraction"":0.976879,""delta_e76_p50"":46.929871,""diag"":172.557237,""major"":124,""mean_abs_delta"":92.971748,""minor"":120}}","{""attempt"":0,""effective_seed"":237518062,""geometry"":{""rotation_deg"":1.5168950238115393,""scale"":0.9507072798703706,""translate_x"":-4.8163157083455514,""translate_y"":-11.108275241248368},""instance_pre_transform"":{""color_rgb"":[34,28,35],""count"":3,""length_px"":[146.711,119.708,153.525],""opacity"":0.8274,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[4.811,5.185,5.794]},""photometric"":{""blur_radius"":0.2897952849636886,""brightness"":0.9475711468431629,""channel_gain_b"":0.9831777412477397,""channel_gain_g"":1.0244880428535224,""channel_gain_r"":1.0097717225591398,""contrast"":1.0200301951007669,""noise_seed"":3071038807,""noise_sigma"":0.1699806724981643,""saturation"":0.9580787200446484},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0016,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0016.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0016.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,219963842,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,7f133542cb1764d077a29c09a4f8ea0a6e04e63535259134031184d088e4cf6c,efd9bc8310d27b1664a6cec41f7d052db6d481e0a9d9a9697b06266b0051d340,512,512,1593,0.0060768127,1.0000000000,96.1970977783,177,107,126,125,1593,103.003548,47.599068,0.984934,309,93.900749,41.344482,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":309,""bbox_h"":55,""bbox_w"":55,""changed_fraction"":1.0,""delta_e76_p50"":41.344482,""diag"":77.781746,""major"":55,""mean_abs_delta"":93.900749,""minor"":55},""512"":{""area"":1593,""bbox_h"":125,""bbox_w"":126,""changed_fraction"":0.984934,""delta_e76_p50"":47.599068,""diag"":177.485211,""major"":126,""mean_abs_delta"":103.003548,""minor"":125}}","{""attempt"":0,""effective_seed"":219963842,""geometry"":{""rotation_deg"":-5.17433626446228,""scale"":1.0279686110351962,""translate_x"":-0.8260295792042616,""translate_y"":-2.3939955363282373},""instance_pre_transform"":{""color_rgb"":[38,39,29],""count"":2,""length_px"":[120.814,125.801],""opacity"":0.8255,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[5.037,5.714]},""photometric"":{""blur_radius"":0.015713753105541815,""brightness"":1.0054222731453502,""channel_gain_b"":1.025121055875399,""channel_gain_g"":0.9975494842964105,""channel_gain_r"":1.0053422617223509,""contrast"":1.0585953439453086,""noise_seed"":2413088492,""noise_sigma"":1.208407542459729,""saturation"":0.9463645410811745},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0017,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0017.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0017.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,1710089721,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,9aa941b594345b7d1d24d53370e06369b5b5e030f54a27e37ba68c0337c719e4,9c65ddad7d70cbd7ee85ad6ad5ee1f0ee1d591466ee0c8ff166dbe84f7c9bbb6,512,512,295,0.0011253357,1.0000000000,80.8373718262,194,165,44,71,295,74.645195,33.486641,0.979661,55,61.036358,24.328493,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":55,""bbox_h"":31,""bbox_w"":19,""changed_fraction"":1.0,""delta_e76_p50"":24.328493,""diag"":36.359318,""major"":31,""mean_abs_delta"":61.036358,""minor"":19},""512"":{""area"":295,""bbox_h"":71,""bbox_w"":44,""changed_fraction"":0.979661,""delta_e76_p50"":33.486641,""diag"":83.528438,""major"":71,""mean_abs_delta"":74.645195,""minor"":44}}","{""attempt"":0,""effective_seed"":1710089721,""geometry"":{""rotation_deg"":5.293112861591393,""scale"":1.0079803945219714,""translate_x"":11.675043303305547,""translate_y"":-6.370847947267377},""instance_pre_transform"":{""color_rgb"":[35,30,27],""count"":1,""length_px"":[79.404],""opacity"":0.7721,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[2.634]},""photometric"":{""blur_radius"":0.21950118911388256,""brightness"":1.00005646385783,""channel_gain_b"":1.0117490679718657,""channel_gain_g"":0.9850223875788506,""channel_gain_r"":1.0193162371626614,""contrast"":0.9375880537655559,""noise_seed"":1426973246,""noise_sigma"":1.0663173148695075,""saturation"":1.0145970450015225},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0018,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0018.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0018.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,2100126600,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,d1418c3ad071bb6c046d16e36a6ba12324485bb4b46f79431a81412bd19caa5c,5af7be94e3989b502f0174150cc13c7e9cab5d783f7348dab2dca31b26bf0e61,512,512,1760,0.0067138672,1.0000000000,111.5906524658,207,126,110,119,1760,118.856247,57.472328,0.985795,332,110.956833,48.839943,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":332,""bbox_h"":52,""bbox_w"":48,""changed_fraction"":1.0,""delta_e76_p50"":48.839943,""diag"":70.767224,""major"":52,""mean_abs_delta"":110.956833,""minor"":48},""512"":{""area"":1760,""bbox_h"":119,""bbox_w"":110,""changed_fraction"":0.985795,""delta_e76_p50"":57.472328,""diag"":162.052461,""major"":119,""mean_abs_delta"":118.856247,""minor"":110}}","{""attempt"":0,""effective_seed"":2100126600,""geometry"":{""rotation_deg"":-7.4554678818208995,""scale"":0.9303992705197306,""translate_x"":-6.419445097429567,""translate_y"":-5.756990012158469},""instance_pre_transform"":{""color_rgb"":[34,31,31],""count"":3,""length_px"":[117.068,125.399,125.495],""opacity"":0.9244,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[6.191,6.373,5.522]},""photometric"":{""blur_radius"":0.4832392129918289,""brightness"":1.0538181571807865,""channel_gain_b"":1.0155398190713394,""channel_gain_g"":0.9937914249676545,""channel_gain_r"":0.9735051737197822,""contrast"":1.0488275830336304,""noise_seed"":546468337,""noise_sigma"":0.6563439971528602,""saturation"":1.0326724149268494},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0019,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0019.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0019.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,18103170,1028071808,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e7c200288f44d92df3129f96473fe727817301b2131a7ce0c3a7c57fcc0526e3,e03fb851003e2865544505b2725d1149d2e91b29212e8e3ae3f9e928cede9048,512,512,1260,0.0048065186,1.0000000000,99.5581359863,153,162,122,49,1260,96.262428,45.401260,0.988095,232,89.790222,37.887215,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":232,""bbox_h"":21,""bbox_w"":53,""changed_fraction"":1.0,""delta_e76_p50"":37.887215,""diag"":57.008771,""major"":53,""mean_abs_delta"":89.790222,""minor"":21},""512"":{""area"":1260,""bbox_h"":49,""bbox_w"":122,""changed_fraction"":0.988095,""delta_e76_p50"":45.40126,""diag"":131.472431,""major"":122,""mean_abs_delta"":96.262428,""minor"":49}}","{""attempt"":0,""effective_seed"":1028071808,""geometry"":{""rotation_deg"":2.9692515570050215,""scale"":1.0518962748034228,""translate_x"":5.4158990680362,""translate_y"":3.777340907851972},""instance_pre_transform"":{""color_rgb"":[38,33,33],""count"":2,""length_px"":[92.049,105.475],""opacity"":0.8555,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[4.93,4.91]},""photometric"":{""blur_radius"":0.5393882503723839,""brightness"":1.0003877930579865,""channel_gain_b"":1.0049739349935198,""channel_gain_g"":1.0026775362808917,""channel_gain_r"":0.9935553975396104,""contrast"":0.9944933349505677,""noise_seed"":1247533145,""noise_sigma"":0.7416718111955289,""saturation"":0.9957350047660489},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v2-700-scratch-0020,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0020.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0020.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,717983465,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,1ddf98e82c2ddfb0da90fa9d6a933cf62f462248828406b4efaac2b65391e1e1,c1f5bc1ea97ee7a38b634cbdde1db892ba9cd04dfd8e6f4842650fbb7f1b6872,512,512,242,0.0009231567,1.0000000000,90.0392150879,203,190,74,5,242,84.414597,36.724861,0.991736,37,75.306305,31.027941,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":37,""bbox_h"":2,""bbox_w"":32,""changed_fraction"":1.0,""delta_e76_p50"":31.027941,""diag"":32.062439,""major"":32,""mean_abs_delta"":75.306305,""minor"":2},""512"":{""area"":242,""bbox_h"":5,""bbox_w"":74,""changed_fraction"":0.991736,""delta_e76_p50"":36.724861,""diag"":74.168727,""major"":74,""mean_abs_delta"":84.414597,""minor"":5}}","{""attempt"":0,""effective_seed"":717983465,""geometry"":{""rotation_deg"":-1.3403054706513835,""scale"":1.0067793870815809,""translate_x"":10.48742252099537,""translate_y"":-5.856893277678133},""instance_pre_transform"":{""color_rgb"":[29,37,26],""count"":1,""length_px"":[71.063],""opacity"":0.8583,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[2.624]},""photometric"":{""blur_radius"":0.38044356395014284,""brightness"":1.035022385145796,""channel_gain_b"":1.0298147716772401,""channel_gain_g"":0.9875597087764747,""channel_gain_r"":1.0107567563579036,""contrast"":0.9464283685671049,""noise_seed"":2998484294,""noise_sigma"":0.7090448541656318,""saturation"":1.0203990004707892},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0021,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0021.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0021.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,643874936,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,5432d07d2c8f8203a5a4aa424cddc5ac0fbbda2b8a3f65b62e2344671a3f4eed,597dbc3a5bbcd2dd6aeab9ba850a45a20e4961dbab473657cda0b62253e21155,512,512,356,0.0013580322,1.0000000000,87.2771606445,247,100,45,77,356,87.823967,36.524361,0.985955,68,76.754906,31.711962,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":68,""bbox_h"":33,""bbox_w"":20,""changed_fraction"":1.0,""delta_e76_p50"":31.711962,""diag"":38.587563,""major"":33,""mean_abs_delta"":76.754906,""minor"":20},""512"":{""area"":356,""bbox_h"":77,""bbox_w"":45,""changed_fraction"":0.985955,""delta_e76_p50"":36.524361,""diag"":89.185201,""major"":77,""mean_abs_delta"":87.823967,""minor"":45}}","{""attempt"":0,""effective_seed"":643874936,""geometry"":{""rotation_deg"":3.8358135065905117,""scale"":0.9890347158687504,""translate_x"":-0.0002065704491993614,""translate_y"":6.191963386644105},""instance_pre_transform"":{""color_rgb"":[28,38,27],""count"":1,""length_px"":[85.907],""opacity"":0.8218,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[2.994]},""photometric"":{""blur_radius"":0.5960331350573072,""brightness"":1.0451544424525885,""channel_gain_b"":0.9798383093014792,""channel_gain_g"":0.9778217551563487,""channel_gain_r"":0.9789012167673414,""contrast"":1.0519153467677655,""noise_seed"":1755202194,""noise_sigma"":0.47645943250252665,""saturation"":0.9493238030289243},""recipe"":[""scratch""],""severity"":""mild""}"
